Owner,Repo,Description,URL,Language,Stars,Open Issues Count,Created At,Updated At,Size,Has Downloads,YML Count,YML Files
ReactiveCocoa,ReactiveCocoa/ReactiveCocoa,Cocoa framework and Obj-C dynamism bindings for ReactiveSwift.,https://github.com/ReactiveCocoa/ReactiveCocoa,Swift,19954,9,2012-03-02T22:11:24Z,2024-02-18T09:52:10Z,17092,True,2,"master.yml, test.yml"
GeekyAnts,GeekyAnts/NativeBase,"Mobile-first, accessible components for React Native & Web to build consistent UI across Android, iOS and Web.",https://github.com/GeekyAnts/NativeBase,TypeScript,19912,357,2016-04-15T11:37:23Z,2024-02-18T13:31:32Z,71496,True,1,build.yml
dgraph-io,dgraph-io/dgraph,The high-performance database for modern applications,https://github.com/dgraph-io/dgraph,Go,19912,286,2015-08-25T07:15:56Z,2024-02-18T16:56:28Z,651634,True,14,"cd-dgraph.yml, ci-aqua-security-trivy-tests.yml, ci-dgraph-code-coverage.yml, ci-dgraph-fuzz.yml, ci-dgraph-integration2-tests.yml, ci-dgraph-ldbc-tests.yml, ci-dgraph-load-tests.yml, ci-dgraph-oss-build.yml, ci-dgraph-tests-arm64.yml, ci-dgraph-tests.yml, ci-dgraph-upgrade-fixed-versions-tests.yml, ci-dgraph-upgrade-tests.yml, ci-golang-lint.yml, labeler.yml"
gorilla,gorilla/mux,Package gorilla/mux is a powerful HTTP router and URL matcher for building Go web servers with 🦍,https://github.com/gorilla/mux,Go,19889,23,2012-10-02T21:32:24Z,2024-02-18T18:02:30Z,530,True,4,"issues.yml, security.yml, test.yml, verify.yml"
graphql,graphql/graphql-js,A reference implementation of GraphQL for JavaScript,https://github.com/graphql/graphql-js,TypeScript,19849,284,2015-06-30T12:16:50Z,2024-02-18T08:57:38Z,21882,True,9,"ci.yml, cmd-publish-pr-on-npm.yml, cmd-run-benchmark.yml, deploy-artifact-as-branch.yml, github-actions-bot.yml, mutation-testing.yml, pull_request.yml, pull_request_opened.yml, push.yml"
ReactiveX,ReactiveX/RxAndroid,RxJava bindings for Android,https://github.com/ReactiveX/RxAndroid,Java,19837,1,2014-08-19T03:46:38Z,2024-02-18T18:24:15Z,1048,True,3,"build.yaml, manual_drop.yaml, release.yaml"
asdf-vm,asdf-vm/asdf,"Extendable version manager with support for Ruby, Node.js, Elixir, Erlang & more",https://github.com/asdf-vm/asdf,Shell,19782,162,2014-11-29T04:41:43Z,2024-02-18T18:17:35Z,2943,True,5,"documentation.yml, lint.yml, release.yml, semantic-pr.yml, tests.yml"
jsdom,jsdom/jsdom,"A JavaScript implementation of various web standards, for use with Node.js",https://github.com/jsdom/jsdom,JavaScript,19740,497,2010-01-19T06:55:19Z,2024-02-18T18:13:38Z,42288,True,1,jsdom-ci.yml
saleor,saleor/saleor,"Saleor Core: the high performance, composable, headless commerce API.",https://github.com/saleor/saleor,Python,19726,597,2013-02-12T16:46:39Z,2024-02-18T12:55:36Z,250922,True,13,"bump-dependencies.yml, changelog-check.yml, codeql-analysis.yml, e2e.yml, graphql-inspector.yml, migrations-perf-test-check.yml, migrations-perf-test.yml, publish-containers.yml, pytest.yml, test-env-cleanup.yml, test-env-deploy.yml, test-migrations-compatibility.yml, test-semgrep-rules.yml"
actix,actix/actix-web,"Actix Web is a powerful, pragmatic, and extremely fast web framework for Rust.",https://github.com/actix/actix-web,Rust,19693,196,2017-09-30T15:30:02Z,2024-02-18T11:07:40Z,14095,True,6,"bench.yml, ci-post-merge.yml, ci.yml, coverage.yml, lint.yml, upload-doc.yml"
icsharpcode,icsharpcode/ILSpy,".NET Decompiler with support for PDB generation, ReadyToRun, Metadata (&more) - cross-platform!",https://github.com/icsharpcode/ILSpy,C#,19682,209,2011-02-04T11:24:20Z,2024-02-18T07:43:20Z,41161,True,5,"build-frontends.yml, build-ilspy.yml, codeql-analysis.yml, generate-bom.yml, lock.yml"
afollestad,afollestad/material-dialogs,"😍 A beautiful, fluid, and extensible dialogs API for Kotlin & Android.",https://github.com/afollestad/material-dialogs,Kotlin,19656,111,2014-11-03T03:21:42Z,2024-02-18T15:08:25Z,265793,True,1,android.yml
jhao104,jhao104/proxy_pool,Python ProxyPool for web spider,https://github.com/jhao104/proxy_pool,Python,19641,274,2016-11-25T13:49:07Z,2024-02-18T15:04:32Z,550,True,2,"docker-image-latest.yml, docker-image-tags.yml"
sqlitebrowser,sqlitebrowser/sqlitebrowser,"Official home of the DB Browser for SQLite (DB4S) project. Previously known as ""SQLite Database Browser"" and ""Database Browser for SQLite"". Website at: ",https://github.com/sqlitebrowser/sqlitebrowser,C++,19624,655,2014-05-04T01:54:44Z,2024-02-18T17:48:41Z,29816,True,10,"build-appimage.yml, build-macos.yml, build-ubuntu.yml, build-windows.yml, codeql.yml, coverity.yml, cppcmake-nightly.yml, cppcmake.yml, release.yml, winget.yml"
